card_id,card_slug,card_name,set_code,card_number,version_code,is_reprint,source_card_id,card_family,owner_faction,rarity,subtype_primary,subtype_secondary,trait_tags,keyword_tags,is_collectible,is_standard_legal,scenario_only,tutorial_only,is_unique,is_legendary,deck_copy_limit,requires_faction_lock,allowed_splash,legal_player_counts,cost_sinew,cost_sigil,cost_oath,upkeep_oath,cost_scaling_rule,cost_scaling_value,heat_cost,stone,veil,authority,vitality,guard,first_strike,initiative,can_attack,can_support,support_value_rule,wound_threshold,supports_wounded_state,supports_downed_state,supports_bound_state,supports_defeated_state,downed_marker_type,counts_for_field_control_when_downed,counts_for_field_control_when_defeated,occupies_slot_when_downed,occupies_slot_when_defeated,targetable_when_downed,targetable_when_defeated,capturable_when_downed,capturable_when_defeated,auto_restore_rounds_if_defeated,defeated_restore_destination_primary,defeated_restore_destination_fallback,play_timing,timing_class,legal_zones_to_play_from,enters_play_zone,leaves_play_default_destination,trigger_windows,resolution_priority_group,requires_target,target_rule_ref,can_be_played_during_opponent_turn,consumes_play_action,mark_reward_capture,mark_reward_plain_defeat,mark_reward_name_seizure,mark_reward_site_raid,mark_reward_arbitration_no_seizure,score_overlap_rule,is_name_object,is_edict_object,heat_on_install,heat_on_rewrite_rule,heat_on_support,heat_spend_allowed,heat_spend_use_tags,arbitration_bid_enabled,arbitration_success_options,arbitration_tie_rule,supports_injunctions,field_relevance,line_relevance,geasa_relevance,field_tag_affinity,site_control_relevant,objective_control_relevant,ready_combat_unit_for_control,blocks_slot_when_present,boss_trial_required,boss_trial_axes_required,boss_trial_repeat_counts,boss_capturable_before_trial_complete,boss_stance_start,boss_stance_progression,boss_has_aura,boss_has_retaliation,boss_mark_reward_capture,site_type,site_raid_enabled,raid_condition_ref,raid_reward_marks,site_generates_sigil_income,name_scope,name_persistent,name_install_heat,name_rewrite_heat_rule,name_arbitrable,edict_one_shot,edict_window_tags,edict_persists_after_resolution,host_sigil_unique_slot,host_sigil_control_relevant,host_sigil_generates_sigil_income,pet_support_specialist,pet_faceoff_eligible,relic_persistent,relic_row_slot_type,rules_text,rules_summary_short,lore_text,ui_badge_tags,search_tags,art_prompt_ref,render_template_ref,asset_package_ref,front_visual_family,back_visual_family,ultra_visual_override,export_enabled
24,idol-colossus-the-living-god,"Idol Colossus, the Living God",KK1,24,base,False,,Boss,UnderwellKeepers,Legendary,major_boss,Anunnaki,"Kingdom-bosses,major_boss,Anunnaki,Kingdom-bosses",,True,True,False,False,True,True,1,False,True,"1,2,3,4",0,0,0,27,,,0,6,12,8,2,0,False,5,True,True,HalfRoundedUp,3,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,2,0,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,3.0,"Stone,Veil,Authority",False,False,Guarded,"Guarded,Ascendant,Wrathful,Exposed",False,False,2.0,,,,,,,,,,,,,,,,,,,,,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 4
Shrouded on entry; adjacent enemies −1 accuracy; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.","Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 4
Shrouded on entry; adjacent enemies −1 accuracy; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or tak",,"Boss,Legendary,major_boss","Idol Colossus, the Living God,Boss,Legendary,Kingdom-bosses,Anunnaki,Kingdom-bosses",,card front.png,card_images.zip,back_color_boss.png,back_background.png,False,True
25,halo-paladin-the-radiant-lord,"Halo Paladin, the Radiant Lord",KK1,25,base,False,,Boss,SkyloomTemple,Legendary,major_boss,Spidrine,"Kingdom-bosses,major_boss,Spidrine,Kingdom-bosses",,True,True,False,False,True,True,1,False,True,"1,2,3,4",0,0,0,24,,,0,4,5,9,2,0,False,9,True,True,HalfRoundedUp,3,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,2,0,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,3.0,"Stone,Veil,Authority",False,False,Guarded,"Guarded,Ascendant,Wrathful,Exposed",False,False,2.0,,,,,,,,,,,,,,,,,,,,,"Heroic Initiative (9)
🛡️ Guard 4 • ⚔️ First Strike 6
Acts early; +1 range on the opening turn; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.","Heroic Initiative (9)
🛡️ Guard 4 • ⚔️ First Strike 6
Acts early; +1 range on the opening turn; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoi",,"Boss,Legendary,major_boss","Halo Paladin, the Radiant Lord,Boss,Legendary,Kingdom-bosses,Spidrine,Kingdom-bosses",,card front.png,card_images.zip,back_color_boss.png,back_background.png,False,True
26,glyph-knight-the-rune-king,"Glyph Knight, the Rune King",KK1,26,base,False,,Boss,Fateforge,Legendary,major_boss,Prismal,"Kingdom-bosses,major_boss,Prismal,Kingdom-bosses",,True,True,False,False,True,True,1,False,True,"1,2,3,4",0,0,0,27,,,0,11,6,6,2,0,False,5,True,True,HalfRoundedUp,3,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,2,0,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,3.0,"Stone,Veil,Authority",False,False,Guarded,"Guarded,Ascendant,Wrathful,Exposed",False,False,2.0,,,,,,,,,,,,,,,,,,,,,"Standard Initiative (5)
🛡️ Guard 5 • ⚔️ First Strike 5
Reduces first incoming hit by 40%; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.","Standard Initiative (5)
🛡️ Guard 5 • ⚔️ First Strike 5
Reduces first incoming hit by 40%; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.",,"Boss,Legendary,major_boss","Glyph Knight, the Rune King,Boss,Legendary,Kingdom-bosses,Prismal,Kingdom-bosses",,card front.png,card_images.zip,back_color_boss.png,back_background.png,False,True
27,eclipse-hierarch-the-night-king,"Eclipse Hierarch, the Night King",KK1,27,base,False,,Boss,UnderwellKeepers,Legendary,major_boss,Boneweft,"Kingdom-bosses,major_boss,Boneweft,Kingdom-bosses",,True,True,False,False,True,True,1,False,True,"1,2,3,4",0,0,0,26,,,0,5,9,4,2,0,False,9,True,True,HalfRoundedUp,3,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,2,0,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,3.0,"Stone,Veil,Authority",False,False,Guarded,"Guarded,Ascendant,Wrathful,Exposed",False,False,2.0,,,,,,,,,,,,,,,,,,,,,"Heroic Initiative (9)
🛡️ Guard 3 • ⚔️ First Strike 6
Shrouded on entry; adjacent enemies −1 accuracy; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.","Heroic Initiative (9)
🛡️ Guard 3 • ⚔️ First Strike 6
Shrouded on entry; adjacent enemies −1 accuracy; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 rec",,"Boss,Legendary,major_boss","Eclipse Hierarch, the Night King,Boss,Legendary,Kingdom-bosses,Boneweft,Kingdom-bosses",,card front.png,card_images.zip,back_color_boss.png,back_background.png,False,True
28,crystal-vanguard-the-shard-emperor,"Crystal Vanguard, the Shard Emperor",KK1,28,base,False,,Boss,Fateforge,Legendary,major_boss,Anunnaki,"Kingdom-bosses,major_boss,Anunnaki,Kingdom-bosses",,True,True,False,False,True,True,1,False,True,"1,2,3,4",0,0,0,22,,,0,5,5,5,2,0,False,9,True,True,HalfRoundedUp,3,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,2,0,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,3.0,"Stone,Veil,Authority",False,False,Guarded,"Guarded,Ascendant,Wrathful,Exposed",False,False,2.0,,,,,,,,,,,,,,,,,,,,,"Heroic Initiative (9)
🛡️ Guard 3 • ⚔️ First Strike 6
Acts early; +1 range on the opening turn; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.","Heroic Initiative (9)
🛡️ Guard 3 • ⚔️ First Strike 6
Acts early; +1 range on the opening turn; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.",,"Boss,Legendary,major_boss","Crystal Vanguard, the Shard Emperor,Boss,Legendary,Kingdom-bosses,Anunnaki,Kingdom-bosses",,card front.png,card_images.zip,back_color_boss.png,back_background.png,False,True
29,crimson-duelmaster-the-blood-regent,"Crimson Duelmaster, the Blood Regent",KK1,29,base,False,,Boss,Fateforge,Legendary,major_boss,Hyenoid,"Kingdom-bosses,major_boss,Hyenoid,Kingdom-bosses",,True,True,False,False,True,True,1,False,True,"1,2,3,4",0,0,0,30,,,0,4,11,12,2,0,False,5,True,True,HalfRoundedUp,3,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,2,0,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,3.0,"Stone,Veil,Authority",False,False,Guarded,"Guarded,Ascendant,Wrathful,Exposed",False,False,2.0,,,,,,,,,,,,,,,,,,,,,"Standard Initiative (5)
🛡️ Guard 5 • ⚔️ First Strike 4
Shrouded on entry; adjacent enemies −1 accuracy; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.","Standard Initiative (5)
🛡️ Guard 5 • ⚔️ First Strike 4
Shrouded on entry; adjacent enemies −1 accuracy; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or tak",,"Boss,Legendary,major_boss","Crimson Duelmaster, the Blood Regent,Boss,Legendary,Kingdom-bosses,Hyenoid,Kingdom-bosses",,card front.png,card_images.zip,back_color_boss.png,back_background.png,False,True
30,chained-seer-the-blind-judge,"Chained Seer, the Blind Judge",KK1,30,base,False,,Boss,SkyloomTemple,Legendary,major_boss,Bitum,"Kingdom-bosses,major_boss,Bitum,Kingdom-bosses",,True,True,False,False,True,True,1,False,True,"1,2,3,4",0,0,0,22,,,0,9,9,5,2,0,False,5,True,True,HalfRoundedUp,3,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,2,0,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,3.0,"Stone,Veil,Authority",False,False,Guarded,"Guarded,Ascendant,Wrathful,Exposed",False,False,2.0,,,,,,,,,,,,,,,,,,,,,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 4
Reduces first incoming hit by 40%; Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.","Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 4
Reduces first incoming hit by 40%; Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.",,"Boss,Legendary,major_boss","Chained Seer, the Blind Judge,Boss,Legendary,Kingdom-bosses,Bitum,Kingdom-bosses",,card front.png,card_images.zip,back_color_boss.png,back_background.png,False,True
31,chain-warlord-the-iron-tyrant,"Chain Warlord, the Iron Tyrant",KK1,31,base,False,,Boss,SkyloomTemple,Legendary,major_boss,Anunnaki,"Kingdom-bosses,major_boss,Anunnaki,Kingdom-bosses",,True,True,False,False,True,True,1,False,True,"1,2,3,4",0,0,0,24,,,0,5,5,5,2,0,False,9,True,True,HalfRoundedUp,3,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,2,0,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,3.0,"Stone,Veil,Authority",False,False,Guarded,"Guarded,Ascendant,Wrathful,Exposed",False,False,2.0,,,,,,,,,,,,,,,,,,,,,"Heroic Initiative (9)
🛡️ Guard 3 • ⚔️ First Strike 7
Acts early; +1 range on the opening turn; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.","Heroic Initiative (9)
🛡️ Guard 3 • ⚔️ First Strike 7
Acts early; +1 range on the opening turn; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.",,"Boss,Legendary,major_boss","Chain Warlord, the Iron Tyrant,Boss,Legendary,Kingdom-bosses,Anunnaki,Kingdom-bosses",,card front.png,card_images.zip,back_color_boss.png,back_background.png,False,True
32,bronze-pitlord-the-arena-king,"Bronze Pitlord, the Arena King",KK1,32,base,False,,Boss,UnderwellKeepers,Legendary,major_boss,Scorpid,"Kingdom-bosses,major_boss,Scorpid,Kingdom-bosses",,True,True,False,False,True,True,1,False,True,"1,2,3,4",0,0,0,25,,,0,5,5,9,2,0,False,9,True,True,HalfRoundedUp,3,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,2,0,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,3.0,"Stone,Veil,Authority",False,False,Guarded,"Guarded,Ascendant,Wrathful,Exposed",False,False,2.0,,,,,,,,,,,,,,,,,,,,,"Heroic Initiative (9)
🛡️ Guard 4 • ⚔️ First Strike 6
Allies within 1 tile gain +1 Guard this round; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.","Heroic Initiative (9)
🛡️ Guard 4 • ⚔️ First Strike 6
Allies within 1 tile gain +1 Guard this round; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoi",,"Boss,Legendary,major_boss","Bronze Pitlord, the Arena King,Boss,Legendary,Kingdom-bosses,Scorpid,Kingdom-bosses",,card front.png,card_images.zip,back_color_boss.png,back_background.png,False,True
33,blood-moon-prophet-the-crimson-oracle,"Blood Moon Prophet, the Crimson Oracle",KK1,33,base,False,,Boss,FloodbornPact,Legendary,major_boss,Anunnaki,"Kingdom-bosses,major_boss,Anunnaki,Kingdom-bosses",,True,True,False,False,True,True,1,False,True,"1,2,3,4",0,0,0,34,,,0,12,12,5,2,0,False,5,True,True,HalfRoundedUp,3,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,2,0,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,3.0,"Stone,Veil,Authority",False,False,Guarded,"Guarded,Ascendant,Wrathful,Exposed",False,False,2.0,,,,,,,,,,,,,,,,,,,,,"Standard Initiative (5)
🛡️ Guard 5 • ⚔️ First Strike 4
Reduces first incoming hit by 40%; Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.","Standard Initiative (5)
🛡️ Guard 5 • ⚔️ First Strike 4
Reduces first incoming hit by 40%; Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.",,"Boss,Legendary,major_boss","Blood Moon Prophet, the Crimson Oracle,Boss,Legendary,Kingdom-bosses,Anunnaki,Kingdom-bosses",,card front.png,card_images.zip,back_color_boss.png,back_background.png,False,True
34,ashen-oracle-the-ember-queen,"Ashen Oracle, the Ember Queen",KK1,34,base,False,,Boss,Fateforge,Legendary,major_boss,Serpentid,"Kingdom-bosses,major_boss,Serpentid,Kingdom-bosses",,True,True,False,False,True,True,1,False,True,"1,2,3,4",0,0,0,20,,,0,9,5,8,2,0,False,5,True,True,HalfRoundedUp,3,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,2,0,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,3.0,"Stone,Veil,Authority",False,False,Guarded,"Guarded,Ascendant,Wrathful,Exposed",False,False,2.0,,,,,,,,,,,,,,,,,,,,,"Standard Initiative (5)
🛡️ Guard 5 • ⚔️ First Strike 4
Reduces first incoming hit by 40%; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.","Standard Initiative (5)
🛡️ Guard 5 • ⚔️ First Strike 4
Reduces first incoming hit by 40%; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.",,"Boss,Legendary,major_boss","Ashen Oracle, the Ember Queen,Boss,Legendary,Kingdom-bosses,Serpentid,Kingdom-bosses",,card front.png,card_images.zip,back_color_boss.png,back_background.png,False,True
35,ash-gladiator-lord-the-flame-sovereign,"Ash Gladiator Lord, the Flame Sovereign",KK1,35,base,False,,Boss,Fateforge,Legendary,major_boss,Beetline,"Kingdom-bosses,major_boss,Beetline,Kingdom-bosses",,True,True,False,False,True,True,1,False,True,"1,2,3,4",0,0,0,28,,,0,10,5,5,2,0,False,9,True,True,HalfRoundedUp,3,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,2,0,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,3.0,"Stone,Veil,Authority",False,False,Guarded,"Guarded,Ascendant,Wrathful,Exposed",False,False,2.0,,,,,,,,,,,,,,,,,,,,,"Heroic Initiative (9)
🛡️ Guard 4 • ⚔️ First Strike 6
Reduces first incoming hit by 40%; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.","Heroic Initiative (9)
🛡️ Guard 4 • ⚔️ First Strike 6
Reduces first incoming hit by 40%; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.",,"Boss,Legendary,major_boss","Ash Gladiator Lord, the Flame Sovereign,Boss,Legendary,Kingdom-bosses,Beetline,Kingdom-bosses",,card front.png,card_images.zip,back_color_boss.png,back_background.png,False,True
36,anu-the-exarch-of-heaven,Anu the Exarch of Heaven,KK1,36,base,False,,Boss,FloodbornPact,Ultra,major_boss,Lampreed,"Bosses,major_boss,Lampreed,Bosses",,True,True,False,False,True,False,1,False,True,"1,2,3,4",0,0,0,25,,,0,11,10,11,2,0,False,13,True,True,HalfRoundedUp,3,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,2,0,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,3.0,"Stone,Veil,Authority",False,False,Guarded,"Guarded,Ascendant,Wrathful,Exposed",False,False,2.0,,,,,,,,,,,,,,,,,,,,,"Apocalyptic Initiative (13)
🛡️ Guard 7 • ⚔️ First Strike 7
Acts before all others. Attacks strike all foes simultaneously. Reduces enemy morale by 1 permanently.
Ruler of the Specular Crown. Anu embodies divine entropy; his attacks reduce enemy initiative by half and permanently lower morale of defeated foes.
When attacking, this unit strikes all opponents simultaneously. Damage dealt ignores guard and cannot be countered. Enemies that fall before him lose 1 morale permanently.","Apocalyptic Initiative (13)
🛡️ Guard 7 • ⚔️ First Strike 7
Acts before all others.",,"Boss,Ultra,major_boss","Anu the Exarch of Heaven,Boss,Ultra,Bosses,Lampreed,Bosses",,card front.png,card_images.zip,back_color_ultra.png,back_background.png,True,True
37,void-knight-king,Void Knight King,KK1,37,base,False,,Boss,BorderstoneGuild,Legendary,major_boss,Juggerid,"Major-bosses,major_boss,Juggerid,Major-bosses",,True,True,False,False,True,True,1,False,True,"1,2,3,4",0,0,0,26,,,0,5,6,5,2,0,False,9,True,True,HalfRoundedUp,3,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,2,0,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,3.0,"Stone,Veil,Authority",False,False,Guarded,"Guarded,Ascendant,Wrathful,Exposed",False,False,2.0,,,,,,,,,,,,,,,,,,,,,"Heroic Initiative (9)
🛡️ Guard 3 • ⚔️ First Strike 7
Acts early; +1 range on the opening turn; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.","Heroic Initiative (9)
🛡️ Guard 3 • ⚔️ First Strike 7
Acts early; +1 range on the opening turn; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.",,"Boss,Legendary,major_boss","Void Knight King,Boss,Legendary,Major-bosses,Juggerid,Major-bosses",,card front.png,card_images.zip,back_color_boss.png,back_background.png,False,True
38,void-king-lord,Void King Lord,KK1,38,base,False,,Boss,BorderstoneGuild,Legendary,major_boss,Idoline,"Major-bosses,major_boss,Idoline,Major-bosses",,True,True,False,False,True,True,1,False,True,"1,2,3,4",0,0,0,20,,,0,8,6,6,2,0,False,5,True,True,HalfRoundedUp,3,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,2,0,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,3.0,"Stone,Veil,Authority",False,False,Guarded,"Guarded,Ascendant,Wrathful,Exposed",False,False,2.0,,,,,,,,,,,,,,,,,,,,,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 4
Reduces first incoming hit by 40%; Acts early; +1 range on the opening turn; End step: pay 1 supply or take 2 recoil.","Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 4
Reduces first incoming hit by 40%; Acts early; +1 range on the opening turn; End step: pay 1 supply or take 2 recoil.",,"Boss,Legendary,major_boss","Void King Lord,Boss,Legendary,Major-bosses,Idoline,Major-bosses",,card front.png,card_images.zip,back_color_boss.png,back_background.png,False,True
39,void-inquisitor-king,Void Inquisitor King,KK1,39,base,False,,Boss,BorderstoneGuild,Legendary,major_boss,Rattusk,"Major-bosses,major_boss,Rattusk,Major-bosses",,True,True,False,False,True,True,1,False,True,"1,2,3,4",0,0,0,26,,,0,5,5,9,2,0,False,9,True,True,HalfRoundedUp,3,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,2,0,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,3.0,"Stone,Veil,Authority",False,False,Guarded,"Guarded,Ascendant,Wrathful,Exposed",False,False,2.0,,,,,,,,,,,,,,,,,,,,,"Heroic Initiative (9)
🛡️ Guard 4 • ⚔️ First Strike 6
Allies within 1 tile gain +1 Guard this round; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.","Heroic Initiative (9)
🛡️ Guard 4 • ⚔️ First Strike 6
Allies within 1 tile gain +1 Guard this round; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoi",,"Boss,Legendary,major_boss","Void Inquisitor King,Boss,Legendary,Major-bosses,Rattusk,Major-bosses",,card front.png,card_images.zip,back_color_boss.png,back_background.png,False,True
40,void-herald-king,Void Herald King,KK1,40,base,False,,Boss,UnderwellKeepers,Legendary,major_boss,Slugborn,"Major-bosses,major_boss,Slugborn,Major-bosses",,True,True,False,False,True,True,1,False,True,"1,2,3,4",0,0,0,32,,,0,5,11,5,2,0,False,9,True,True,HalfRoundedUp,3,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,2,0,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,3.0,"Stone,Veil,Authority",False,False,Guarded,"Guarded,Ascendant,Wrathful,Exposed",False,False,2.0,,,,,,,,,,,,,,,,,,,,,"Heroic Initiative (9)
🛡️ Guard 3 • ⚔️ First Strike 6
Shrouded on entry; adjacent enemies −1 accuracy; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.","Heroic Initiative (9)
🛡️ Guard 3 • ⚔️ First Strike 6
Shrouded on entry; adjacent enemies −1 accuracy; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 rec",,"Boss,Legendary,major_boss","Void Herald King,Boss,Legendary,Major-bosses,Slugborn,Major-bosses",,card front.png,card_images.zip,back_color_boss.png,back_background.png,False,True
