card_id,name,card_family,unit_rank,section,rarity,duality,stone,wind,veil,oath,eye,weight,upkeep,initiative_label,initiative_value,guard,first_strike,rules_text,lore_text,id,created_date,updated_date,created_by_id,created_by,is_sample
118,Chain Pontiff Lord,boss,major_boss,Major-bosses,super,Oath/Wind,5,10,5,11,4,4,26,Standard Initiative,5,5,5,"Standard Initiative (5)
🛡️ Guard 5 • ⚔️ First Strike 5
Acts early; +1 range on the opening turn; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe17116,2026-04-05T21:41:56.060000,2026-04-05T21:41:56.060000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
117,Chain Warlord King,boss,major_boss,Major-bosses,super,Veil/Stone,9,5,12,5,4,4,26,Basic Initiative,3,4,3,"Basic Initiative (3)
🛡️ Guard 4 • ⚔️ First Strike 3
Reduces first incoming hit by 40%; Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe17117,2026-04-05T21:41:56.060000,2026-04-05T21:41:56.060000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
116,Chained Seer King,boss,major_boss,Major-bosses,super,Wind/Oath,4,10,6,9,5,4,24,Standard Initiative,5,4,5,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 5
Acts early; +1 range on the opening turn; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe17118,2026-04-05T21:41:56.060000,2026-04-05T21:41:56.060000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
115,Chainfighter King,boss,major_boss,Major-bosses,super,Wind/Oath,5,10,5,9,5,4,23,Standard Initiative,5,4,5,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 5
Acts early; +1 range on the opening turn; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe17119,2026-04-05T21:41:56.060000,2026-04-05T21:41:56.060000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
114,Crater Brute King,boss,major_boss,Major-bosses,super,Oath/Wind,4,9,4,11,4,4,23,Standard Initiative,5,4,5,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 5
Acts early; +1 range on the opening turn; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe1711a,2026-04-05T21:41:56.060000,2026-04-05T21:41:56.060000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
113,Crescent Duelist Lord,boss,major_boss,Major-bosses,super,Oath/Eye,6,4,5,10,9,4,24,Standard Initiative,5,5,5,"Standard Initiative (5)
🛡️ Guard 5 • ⚔️ First Strike 5
Allies within 1 tile gain +1 Guard this round; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe1711b,2026-04-05T21:41:56.060000,2026-04-05T21:41:56.060000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
112,Crimson Abomination Lord,boss,major_boss,Major-bosses,super,Eye/Wind,5,8,5,5,11,4,24,Heroic Initiative,9,3,7,"Heroic Initiative (9)
🛡️ Guard 3 • ⚔️ First Strike 7
Acts early; +1 range on the opening turn; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe1711c,2026-04-05T21:41:56.060000,2026-04-05T21:41:56.060000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
111,Crimson Champion Lord,boss,major_boss,Major-bosses,super,Oath/Veil,6,6,8,12,5,4,28,Standard Initiative,5,5,4,"Standard Initiative (5)
🛡️ Guard 5 • ⚔️ First Strike 4
Shrouded on entry; adjacent enemies −1 accuracy; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe1711d,2026-04-05T21:41:56.060000,2026-04-05T21:41:56.060000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
110,Crimson Duelmaster Lord,boss,major_boss,Major-bosses,super,Eye/Oath,4,6,6,10,10,4,26,Heroic Initiative,9,4,6,"Heroic Initiative (9)
🛡️ Guard 4 • ⚔️ First Strike 6
Allies within 1 tile gain +1 Guard this round; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe1711e,2026-04-05T21:41:56.060000,2026-04-05T21:41:56.060000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
109,Crimson Horror King,boss,major_boss,Major-bosses,super,Veil/Oath,5,5,9,8,5,4,20,Standard Initiative,5,4,4,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 4
Shrouded on entry; adjacent enemies −1 accuracy; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe1711f,2026-04-05T21:41:56.060000,2026-04-05T21:41:56.060000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
108,Crimson Khan King,boss,major_boss,Major-bosses,super,Veil/Stone,9,5,10,4,6,4,24,Standard Initiative,5,4,4,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 4
Reduces first incoming hit by 40%; Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe17120,2026-04-05T21:41:56.060000,2026-04-05T21:41:56.060000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
107,Crimson Pontiff King,boss,major_boss,Major-bosses,super,Oath/Veil,5,5,8,12,5,4,26,Standard Initiative,5,5,4,"Standard Initiative (5)
🛡️ Guard 5 • ⚔️ First Strike 4
Shrouded on entry; adjacent enemies −1 accuracy; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe17121,2026-04-05T21:41:56.060000,2026-04-05T21:41:56.060000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
106,Crimson Prophetess Queen,boss,major_boss,Major-bosses,super,Veil/Eye,6,6,12,4,11,4,32,Heroic Initiative,9,3,6,"Heroic Initiative (9)
🛡️ Guard 3 • ⚔️ First Strike 6
Shrouded on entry; adjacent enemies −1 accuracy; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe17122,2026-04-05T21:41:56.060000,2026-04-05T21:41:56.060000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
105,Crystal Colossus King,boss,major_boss,Major-bosses,super,Stone/Oath,11,5,4,9,5,4,24,Standard Initiative,5,6,4,"Standard Initiative (5)
🛡️ Guard 6 • ⚔️ First Strike 4
Reduces first incoming hit by 40%; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe17123,2026-04-05T21:41:56.060000,2026-04-05T21:41:56.060000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
104,Crystal General King,boss,major_boss,Major-bosses,super,Eye/Oath,5,5,5,11,12,4,31,Heroic Initiative,9,5,6,"Heroic Initiative (9)
🛡️ Guard 5 • ⚔️ First Strike 6
Allies within 1 tile gain +1 Guard this round; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe17124,2026-04-05T21:41:56.060000,2026-04-05T21:41:56.060000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
103,Crystal Knight Lord,boss,major_boss,Major-bosses,super,Wind/Stone,9,12,5,4,5,4,26,Heroic Initiative,9,4,6,"Heroic Initiative (9)
🛡️ Guard 4 • ⚔️ First Strike 6
Reduces first incoming hit by 40%; Acts early; +1 range on the opening turn; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe17125,2026-04-05T21:41:56.060000,2026-04-05T21:41:56.060000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
102,Crystal Reaver King,boss,major_boss,Major-bosses,super,Veil/Stone,9,5,10,5,6,4,24,Standard Initiative,5,4,4,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 4
Reduces first incoming hit by 40%; Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe17126,2026-04-05T21:41:56.060000,2026-04-05T21:41:56.060000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
101,Crystal Stalker Lord,boss,major_boss,Major-bosses,super,Wind/Stone,10,11,5,5,6,4,28,Heroic Initiative,9,4,6,"Heroic Initiative (9)
🛡️ Guard 4 • ⚔️ First Strike 6
Reduces first incoming hit by 40%; Acts early; +1 range on the opening turn; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe17127,2026-04-05T21:41:56.060000,2026-04-05T21:41:56.060000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
100,Crystal Vanguard King,boss,major_boss,Major-bosses,super,Stone/Veil,9,5,8,5,5,4,20,Standard Initiative,5,4,4,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 4
Reduces first incoming hit by 40%; Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe17128,2026-04-05T21:41:56.060000,2026-04-05T21:41:56.060000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
99,Dune Chieftain King,boss,major_boss,Major-bosses,super,Wind/Veil,6,11,8,6,5,4,26,Heroic Initiative,9,4,6,"Heroic Initiative (9)
🛡️ Guard 4 • ⚔️ First Strike 6
Acts early; +1 range on the opening turn; Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe17129,2026-04-05T21:41:56.060000,2026-04-05T21:41:56.060000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
98,Dust Titan King,boss,major_boss,Major-bosses,super,Eye/Oath,4,5,6,10,10,4,25,Standard Initiative,5,4,5,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 5
Allies within 1 tile gain +1 Guard this round; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe1712a,2026-04-05T21:41:56.061000,2026-04-05T21:41:56.061000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
97,Dust Wraith Lord,boss,major_boss,Major-bosses,super,Eye/Veil,4,6,9,4,9,4,21,Standard Initiative,5,3,5,"Standard Initiative (5)
🛡️ Guard 3 • ⚔️ First Strike 5
Shrouded on entry; adjacent enemies −1 accuracy; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe1712b,2026-04-05T21:41:56.061000,2026-04-05T21:41:56.061000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
96,Eclipse Hierarch,boss,major_boss,Major-bosses,super,Eye/Veil,5,4,9,6,10,4,24,Standard Initiative,5,4,5,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 5
Shrouded on entry; adjacent enemies −1 accuracy; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe1712c,2026-04-05T21:41:56.061000,2026-04-05T21:41:56.061000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
95,Eclipse Warlock Lord,boss,major_boss,Major-bosses,super,Stone/Wind,9,9,5,4,4,4,20,Standard Initiative,5,4,5,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 5
Reduces first incoming hit by 40%; Acts early; +1 range on the opening turn; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe1712d,2026-04-05T21:41:56.061000,2026-04-05T21:41:56.061000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
94,Eclipse Wraith Lord,boss,major_boss,Major-bosses,super,Oath/Wind,6,8,5,9,4,4,20,Standard Initiative,5,4,4,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 4
Acts early; +1 range on the opening turn; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe1712e,2026-04-05T21:41:56.061000,2026-04-05T21:41:56.061000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
93,Ember Lord King,boss,major_boss,Major-bosses,super,Eye/Stone,8,4,4,5,11,4,22,Standard Initiative,5,4,5,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 5
Reduces first incoming hit by 40%; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe1712f,2026-04-05T21:41:56.061000,2026-04-05T21:41:56.061000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
92,Ember Prophet King,boss,major_boss,Major-bosses,super,Stone/Oath,10,6,5,8,6,4,24,Standard Initiative,5,5,4,"Standard Initiative (5)
🛡️ Guard 5 • ⚔️ First Strike 4
Reduces first incoming hit by 40%; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe17130,2026-04-05T21:41:56.061000,2026-04-05T21:41:56.061000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
91,Fire Ram King,boss,major_boss,Major-bosses,super,Stone/Wind,10,9,6,4,4,4,23,Standard Initiative,5,4,5,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 5
Reduces first incoming hit by 40%; Acts early; +1 range on the opening turn; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe17131,2026-04-05T21:41:56.061000,2026-04-05T21:41:56.061000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
90,Gleam Sorcerer Lord,boss,major_boss,Major-bosses,super,Wind/Oath,5,12,6,11,4,4,31,Heroic Initiative,9,5,6,"Heroic Initiative (9)
🛡️ Guard 5 • ⚔️ First Strike 6
Acts early; +1 range on the opening turn; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe17132,2026-04-05T21:41:56.061000,2026-04-05T21:41:56.061000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
89,Glyph Knight King,boss,major_boss,Major-bosses,super,Veil/Stone,9,5,12,4,5,4,26,Standard Initiative,5,4,4,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 4
Reduces first incoming hit by 40%; Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe17133,2026-04-05T21:41:56.061000,2026-04-05T21:41:56.061000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
88,Golden Strategist Lord,boss,major_boss,Major-bosses,super,Oath/Stone,9,5,5,12,4,4,26,Basic Initiative,3,6,3,"Basic Initiative (3)
🛡️ Guard 6 • ⚔️ First Strike 3
Reduces first incoming hit by 40%; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe17134,2026-04-05T21:41:56.061000,2026-04-05T21:41:56.061000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
87,Golden Strategos Lord,boss,major_boss,Major-bosses,super,Wind/Veil,6,12,11,5,5,4,32,Heroic Initiative,9,4,6,"Heroic Initiative (9)
🛡️ Guard 4 • ⚔️ First Strike 6
Acts early; +1 range on the opening turn; Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe17135,2026-04-05T21:41:56.061000,2026-04-05T21:41:56.061000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
86,Halo Commander Lord,boss,major_boss,Major-bosses,super,Oath/Veil,5,5,10,11,5,4,27,Standard Initiative,5,5,4,"Standard Initiative (5)
🛡️ Guard 5 • ⚔️ First Strike 4
Shrouded on entry; adjacent enemies −1 accuracy; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe17136,2026-04-05T21:41:56.061000,2026-04-05T21:41:56.061000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
85,Halo Exemplar Lord,boss,major_boss,Major-bosses,super,Oath/Wind,4,9,5,10,6,4,24,Standard Initiative,5,4,5,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 5
Acts early; +1 range on the opening turn; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe17137,2026-04-05T21:41:56.061000,2026-04-05T21:41:56.061000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
84,Halo Paladin Lord,boss,major_boss,Major-bosses,super,Veil/Oath,5,4,11,10,6,4,27,Standard Initiative,5,4,4,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 4
Shrouded on entry; adjacent enemies −1 accuracy; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe17138,2026-04-05T21:41:56.061000,2026-04-05T21:41:56.061000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
83,Halo Praetor Lord,boss,major_boss,Major-bosses,super,Veil/Stone,9,6,10,4,5,4,24,Standard Initiative,5,4,4,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 4
Reduces first incoming hit by 40%; Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe17139,2026-04-05T21:41:56.061000,2026-04-05T21:41:56.061000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
82,Halo Prelate Lord,boss,major_boss,Major-bosses,super,Eye/Wind,5,11,5,4,11,4,28,Heroic Initiative,9,3,7,"Heroic Initiative (9)
🛡️ Guard 3 • ⚔️ First Strike 7
Acts early; +1 range on the opening turn; On attack, peek the top of an enemy deck; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe1713a,2026-04-05T21:41:56.061000,2026-04-05T21:41:56.061000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
81,Halo Regent Lord,boss,major_boss,Major-bosses,super,Oath/Veil,5,5,9,10,5,4,23,Standard Initiative,5,4,4,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 4
Shrouded on entry; adjacent enemies −1 accuracy; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe1713b,2026-04-05T21:41:56.061000,2026-04-05T21:41:56.061000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
80,Halo Seraph Lord,boss,major_boss,Major-bosses,super,Stone/Oath,11,5,6,9,5,4,26,Standard Initiative,5,6,4,"Standard Initiative (5)
🛡️ Guard 6 • ⚔️ First Strike 4
Reduces first incoming hit by 40%; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe1713c,2026-04-05T21:41:56.061000,2026-04-05T21:41:56.061000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
79,Halo Seraphim Lord,boss,major_boss,Major-bosses,super,Oath/Wind,6,9,5,9,6,4,24,Standard Initiative,5,4,5,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 5
Acts early; +1 range on the opening turn; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe1713d,2026-04-05T21:41:56.061000,2026-04-05T21:41:56.061000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
78,Hollow Beast King,boss,major_boss,Major-bosses,super,Oath/Veil,4,4,9,11,5,4,24,Basic Initiative,3,4,3,"Basic Initiative (3)
🛡️ Guard 4 • ⚔️ First Strike 3
Shrouded on entry; adjacent enemies −1 accuracy; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe1713e,2026-04-05T21:41:56.061000,2026-04-05T21:41:56.061000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
77,Hollow Bishop King,boss,major_boss,Major-bosses,super,Stone/Oath,10,5,5,9,5,4,23,Standard Initiative,5,5,4,"Standard Initiative (5)
🛡️ Guard 5 • ⚔️ First Strike 4
Reduces first incoming hit by 40%; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe1713f,2026-04-05T21:41:56.061000,2026-04-05T21:41:56.061000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
76,Idol Colossus,boss,major_boss,Major-bosses,super,Stone/Veil,9,5,9,5,4,4,21,Basic Initiative,3,4,3,"Basic Initiative (3)
🛡️ Guard 4 • ⚔️ First Strike 3
Reduces first incoming hit by 40%; Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe17140,2026-04-05T21:41:56.061000,2026-04-05T21:41:56.061000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
75,Iron Juggernaut King,boss,major_boss,Major-bosses,super,Stone/Veil,9,5,8,5,5,4,20,Standard Initiative,5,4,4,"Standard Initiative (5)
🛡️ Guard 4 • ⚔️ First Strike 4
Reduces first incoming hit by 40%; Shrouded on entry; adjacent enemies −1 accuracy; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe17141,2026-04-05T21:41:56.061000,2026-04-05T21:41:56.061000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
74,Ironclad Gladiator King,boss,major_boss,Major-bosses,super,Oath/Veil,5,6,11,12,5,4,32,Standard Initiative,5,5,4,"Standard Initiative (5)
🛡️ Guard 5 • ⚔️ First Strike 4
Shrouded on entry; adjacent enemies −1 accuracy; Allies within 1 tile gain +1 Guard this round; End step: pay 1 supply or take 2 recoil.",,69d2d7247a6810a05fe17142,2026-04-05T21:41:56.061000,2026-04-05T21:41:56.061000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
